,awb,breadth,buyer_city,buyer_pin,cancelled_date,current_status,delivered_date,delivery_attempt_count,dispatch_date,heavy,height,last_mile_arrival_date,last_modified,length,order_created_date,order_id,price,product_category,product_id,product_name,product_price,product_qty,promised_date,return_cause,reverse_logistics_booked_date,reverse_logistics_date,reverse_logistics_delivered_date,rto_date,rto_delivered_date,seller_city,seller_pin,shipper_confirmation_date,shipper_name,shipping_cost,weight
727,54667,43,East Felipa,07846,,DEL,2015-12-21 21:41:02,1,2015-12-19 14:31:12,True,65,2015-12-20 06:09:39,2015-12-07 06:52:16,25,2015-12-09 13:36:37,fbe2b58b-4220-4f2c-9546-af09394666d0,898891,ComputersandPeripherals,a16f8a1c-0f77-48ee-9055-3aae605f7e21,Ansu Fashion Turquoise Printed Bhagalpuri Silk Saree With Blouse Piece,341897,21,2015-12-21 23:55:32,,,,,,,Lake Arnold,99090,2015-12-18 13:14:04,SHPR2,893,12
728,236948,72,Kertzmannfort,63637,,DEL,2015-12-22 14:23:15,1,2015-12-20 18:25:40,False,13,2015-12-21 15:47:59,2015-12-26 13:25:41,40,2015-12-08 09:47:41,382ef626-f364-412b-b352-d549fc1db3b3,299568,PowerBanks,03b1852f-5f96-47c1-83d9-c9a3c7b3798c,TranscendMicroSD32GBClass10,313632,2,2015-12-22 06:43:03,,,,,,,New Delmaland,55036,2015-12-18 01:43:25,SHPR1,59,33
729,247515,52,Trantowview,60538,,DEL,2015-12-22 07:51:41,1,2015-12-16 21:43:00,True,28,2015-12-18 08:17:21,2015-12-24 18:40:09,41,2015-12-04 14:52:54,661d36c1-aec3-48ce-876d-fb8c1eef590a,65393,PowerBanks,13db3430-3557-4847-b654-56aeccf3d146,Janasya Plain Desireble Designer Georgette Blue Saree With Blouse Piece,160178,3,2015-12-21 01:05:54,,,,,,,Stehrport,49418,2015-12-07 09:48:00,SHPR6,985,87
730,823381,18,Youngstad,11069,,RTO,,1,2015-12-18 22:59:29,True,41,2015-12-19 02:14:50,2015-12-03 14:18:15,10,2015-12-14 20:51:02,7137835d-eaec-4850-9aa3-d5889f2fac94,753935,Clothing,38a822c6-5a38-4b04-8dd5-db1587199db8,Samsung Galaxy Trend S7392 (White),855604,38,2015-12-19 20:24:29,COD_denied,,,,2015-12-07 15:09:52,2015-12-29 23:19:25,New Bridget,83176,2015-12-16 01:50:18,SHPR6,664,97
731,904120,40,Gusikowskiberg,53335,,ITR,,1,2015-12-20 03:33:08,False,87,2015-12-21 16:30:44,2015-12-04 06:24:33,10,2015-12-10 01:23:11,8ef85ace-8be8-4c27-a5dc-cdf66bc31491,341761,PowerBanks,14f8777a-6eeb-4450-9a8a-797c654bb9da,Ansu Fashion Turquoise Printed Bhagalpuri Silk Saree With Blouse Piece,725402,17,2015-12-22 04:50:42,,,,,,,Port Douglas,58437,2015-12-19 09:22:55,SHPR7,295,35
732,463417,9,East Jamarion,71038,,SHP,,2,2015-12-20 04:45:50,True,87,,2015-12-07 02:10:26,71,2015-12-11 18:35:06,1f5c313c-505e-4c1c-ba6c-a5e5c9210cc8,47037,ComputersandPeripherals,13f13cab-f831-426e-b397-0df165e0351c,Micromax Gc232 Black Silver,252910,32,2015-12-22 07:48:05,,,,,,,Chrisland,94775,2015-12-17 16:07:34,SHPR5,105,25
733,171965,64,Port Eduardo,65350,,DEL,2015-12-13 19:42:16,1,2015-12-12 12:57:34,False,26,2015-12-13 15:01:20,2015-12-05 09:23:45,61,2015-12-05 00:59:21,70824868-4bdc-4c6b-8951-0bbde5870519,406804,Luggage,f12bc836-c20d-4015-af94-316515b787d3,TranscendMicroSD32GBClass10,808899,11,2015-12-15 14:54:22,,,,,,,Darylmouth,57395,2015-12-11 02:19:22,SHPR5,676,79
734,541353,23,Russshire,83402,,CTD,,1,,False,24,,2015-12-05 03:00:12,70,2015-12-12 01:37:18,fd861f50-85d7-4f88-8fc9-175a9b333893,292667,Fitness,3e44a9fd-099e-4ff7-90b3-cc1ca9b13827,Ambrane Power Bank P60006000mAh White,812414,35,2015-12-20 21:11:21,,,,,,,East Lavinashire,89654,,SHPR3,328,74
735,369492,27,Oberbrunnerton,12759,,ITR,,2,2015-12-19 00:03:05,True,51,2015-12-19 19:32:02,2015-12-30 13:16:32,48,2015-12-14 03:11:54,a21fc3cf-0c8c-4178-8615-a78498130ce6,83946,Clothing,18a715c6-aa13-4173-9699-c94cf80a60bc,SonyMicroSD8GBMemoryCard,81989,26,2015-12-20 04:14:43,,,,,,,Reinaldofurt,26400,2015-12-18 03:15:01,SHPR5,320,45
736,152712,26,Port Hallie,92588,2015-12-21 06:17:07,CAN,,1,2015-12-19 21:49:02,False,51,2015-12-20 07:18:54,2015-12-09 02:52:11,86,2015-12-09 01:02:31,d71b88e9-e978-445d-9f54-3cea59fd8932,687823,Fitness,84547275-f3de-4587-8a66-702bbd49c01f,Vishal Saree Designer Green Chiffon Saree With Unstitched Blouse,106277,8,2015-12-21 20:38:39,,,,,2015-12-10 18:56:29,2015-12-21 04:22:40,Lindenmouth,49990,2015-12-19 14:13:03,SHPR7,101,19
737,538230,55,Roderickland,03904,,DEL,2015-12-21 19:19:42,1,2015-12-17 15:10:08,False,25,2015-12-20 23:02:56,2015-12-16 14:45:35,41,2015-12-11 23:30:28,0b6705de-73d4-476e-adb5-8864471b5d88,568804,ComputersandPeripherals,b7de4df3-ddfb-436a-8c29-49056e726dda,Dealz Sync & Charge Cable For iPhone 4s   Ipad  ipad2 And Ipod - White,500981,17,2015-12-22 08:44:53,,,,,,,New Willene,13051,2015-12-15 10:20:40,SHPR5,163,18
738,349370,89,Port Malcom,15942,,ITR,,4,2015-12-13 18:42:40,True,1,2015-12-15 01:52:23,2015-12-09 18:36:44,90,2015-12-08 04:34:49,498d0b9d-402f-4f75-827a-9a47cddd6443,658169,Tablets,9406ee8d-8330-4002-8dc8-3196ef7f5b24,Mayur Sarees Cotton Dress Material,961930,29,2015-12-15 21:40:34,,,,,,,South Bart,50555,2015-12-09 12:04:18,SHPR2,187,89
739,51349,95,Port Sigmundfurt,80331,,RTN,,4,,False,69,,2015-12-11 17:27:04,1,2015-12-04 15:02:22,10f7cd57-961b-4d70-b361-629895570042,997333,Mobiles,9ce6a47b-09f6-49fd-b242-9e4cb3b95d94,Samsung Power Bank EB-PN915BSEGIN USB Portable Power Supply 11300 mAh (Silver),819250,7,,does_not_fit,2015-12-05 10:27:57,2015-12-29 02:38:53,2015-12-27 10:39:03,,,Lake Doniaberg,22730,,SHPR3,625,99
740,60255,77,New Inesside,80229,,CTD,,2,,True,38,,2015-12-03 16:43:16,87,2015-12-10 00:22:11,7a9cf652-b037-4722-b659-7d81e89a88a5,370519,Tablets,3fc60352-1b1a-43c9-b40c-442127cce0bb,Samsung Galaxy S5 Charcoal Black,406372,26,2015-12-21 21:44:49,,,,,,,North Loveyberg,94649,,SHPR4,273,48
741,829463,70,East Jordonburgh,81247,,SHP,,1,2015-12-15 15:20:55,True,97,,2015-12-13 20:46:26,93,2015-12-09 13:41:34,1678d8a9-f7e3-4a2b-acf9-2f9f6612a521,593019,PowerBanks,e9adaf1b-1836-4b12-893b-2f9957787dc5,Gioiabazar Clear Tpu Gel Silicone Rubber Soft Case For Iphone 4 4s 4g,976540,10,2015-12-21 11:55:17,,,,,,,Kyleehaven,96855,2015-12-13 09:50:49,SHPR6,739,77
742,431341,48,Mrazview,32369,,RTO,,1,2015-12-11 14:09:10,True,52,2015-12-13 08:55:32,2015-12-24 06:40:44,64,2015-12-08 10:00:21,1b303f64-dff0-43ed-969e-9e8a56fdc974,715862,Decoratives,4ad41ac1-cd26-4eae-a3be-ec6cbdaddd4c,Micromax Gc232 Black Silver,558403,26,2015-12-21 14:47:34,others,,,,2015-12-12 23:55:06,2015-12-21 17:11:03,Barrowsbury,86253,2015-12-08 13:03:46,SHPR7,49,80
743,293486,40,Dashawnfurt,96112,,SHP,,2,2015-12-20 14:10:06,True,78,,2015-12-16 19:23:07,27,2015-12-03 18:09:08,cffa6a9f-2eb2-465a-8225-4a42717a651e,131850,ComputersandPeripherals,9cc50730-d6d4-44fe-88ad-b0a60d4d2a81,S R Footwear Black Synthetic Leather Men's Formal Shoes (Size: 8),102678,38,2015-12-20 20:45:13,,,,,,,New Clara,57099,2015-12-15 01:49:42,SHPR4,902,99
744,295595,30,Lake Sanaastad,64181,,ITR,,1,2015-12-17 09:57:37,False,65,2015-12-18 18:14:46,2015-12-07 01:53:22,63,2015-12-02 07:12:27,d0c875ba-1103-434e-82dc-0dbdd576f263,654360,Fitness,e48f5f70-026a-48d4-9dce-45835c11a1a2,Micromax Canvas Pep Q371 Smart Mobile Phone  Blue,356856,16,2015-12-19 08:49:59,,,,,,,South Hence,84698,2015-12-09 05:05:34,SHPR4,841,75
745,558779,64,Volkmanberg,22885,,ITR,,1,2015-12-19 15:47:57,False,36,2015-12-20 14:01:10,2015-12-09 01:18:42,33,2015-12-13 19:46:02,ee947a1d-420d-4dbb-b964-a4f16c0330c8,996839,Tablets,b72ec160-c7de-452e-9d29-56b989baf98c,Samsung Galaxy A7 Sm-a700 Android 4.4+ Multisim Mobile Phone - White,122249,15,2015-12-21 17:00:04,,,,,,,New Kianaland,81567,2015-12-17 18:50:36,SHPR4,194,74
746,29893,57,Gorczanymouth,31998,,ITR,,1,2015-12-18 19:52:47,True,60,2015-12-19 03:04:30,2015-12-27 17:14:14,39,2015-12-06 00:20:52,27844429-282a-444d-aa8d-25e565e4d186,503089,Furnishing,031d612a-b7cc-4b1e-a00e-8a743a9b55b4,Fastrack 3115pp04 Men's Watch,726316,15,2015-12-22 14:02:14,,,,,,,Taniyaburgh,88218,2015-12-14 12:24:25,SHPR2,375,10
747,61453,25,West Silasville,90076,,DEL,2015-12-20 09:18:30,1,2015-12-18 08:59:17,False,93,2015-12-20 09:14:01,2015-12-30 17:33:36,86,2015-12-05 16:15:55,d7adca21-54ba-4753-9eb3-5c1c36267063,451851,Fitness,ae673e54-08c4-474b-930e-d890ec41b361,Ishin Georgette Pink Saree With Blouse Piece,866967,24,2015-12-21 07:17:08,,,,,,,South Crete,89617,2015-12-14 15:51:45,SHPR1,686,27
748,937679,58,Maceoport,50069,,RTO,,2,2015-12-18 00:39:27,False,17,2015-12-19 09:36:02,2015-12-05 12:09:55,95,2015-12-06 06:06:59,5b8483df-a4e6-4f98-811a-7f502df903be,531434,ComputersandPeripherals,f41d7a8b-0140-4a1b-8bfd-1e861730ecc5,FASTRACK 6078SL06 Men's Watch,151262,7,2015-12-20 18:58:52,COD_denied,,,,2015-12-28 12:34:44,2015-12-13 02:55:46,South Lovie,91347,2015-12-17 16:25:18,SHPR4,154,84
749,209407,9,Pfefferstad,90851,,DEL,2015-12-19 22:23:14,1,2015-12-13 11:40:27,False,3,2015-12-16 07:08:08,2015-12-09 01:15:38,57,2015-12-06 23:08:17,a3eff550-9999-4133-b999-ef261a175aff,944482,Clothing,269a813b-56dc-4299-9be9-1a40d1b272bc,MicromaxCanvasSparkQ3808GBROMWhite(ColorWhite),540583,19,2015-12-17 14:44:05,,,,,,,Klockomouth,38016,2015-12-09 11:17:48,SHPR3,675,15
750,540345,52,South Pamalaport,80190,2015-12-08 23:12:27,CAN,,1,2015-12-16 06:08:09,True,18,2015-12-18 23:44:35,2015-12-20 01:21:44,92,2015-12-14 17:18:36,323e9f44-9835-460b-9423-b6d3af14268f,530364,Furnishing,9af6a990-4f54-43e1-afdb-6dae84baf222,[FREE:1]Kingston 8GB Micro SD Memory Card+Kingston 8GB Micro SD Memory Card+One Free Card Reader[FREE: Free Micro SD Card Reader ],183553,20,2015-12-22 10:08:35,,,,,2015-12-02 04:57:01,2015-12-04 00:52:44,Vitochester,08191,2015-12-16 04:45:20,SHPR3,230,4
751,266794,16,Thielside,88615,,RTO,,1,2015-12-10 18:46:30,False,97,2015-12-15 17:44:32,2015-12-17 09:30:44,97,2015-12-03 00:21:07,80fef811-e8eb-4f17-881e-31fb023c6806,515315,Furnishing,baff85d8-44c7-4280-9348-9b1576d615d5,Ansu Fashion Turquoise Printed Bhagalpuri Silk Saree With Blouse Piece,978426,8,2015-12-16 23:20:55,others,,,,2015-12-18 23:16:45,2015-12-30 21:23:14,Brisaview,33260,2015-12-08 12:16:22,SHPR4,392,90
752,771997,36,North Masaostad,60467,,SHP,,4,2015-12-17 11:18:16,True,60,,2015-12-24 07:29:07,36,2015-12-03 13:39:00,c8417d17-fc39-4e1b-a64a-cfcefffd5ca2,881942,Sports,a094ad8d-ee86-4261-8e02-1bfe289e6ac7,Guess Viva W0111L4 Analog Women's Watch,293597,23,2015-12-19 16:38:12,,,,,,,North Seneca,31340,2015-12-15 06:24:33,SHPR3,227,71
753,845791,68,Beerstad,74141,,SHP,,1,2015-12-16 23:38:17,True,77,,2015-12-05 02:14:07,6,2015-12-06 12:24:36,b46420af-c78e-4289-a727-04ae88bb4799,52093,Clothing,1c4b1ebf-0959-4152-937a-1d4a4ff02af7,Kesar Sarees White Pure Georgette Embroidered Saree With Blouse Piece,18024,31,2015-12-21 23:22:21,,,,,,,Lake Malvinastad,01103,2015-12-15 04:30:36,SHPR3,499,79
754,833155,43,North Braden,08945,,RTN,,1,,False,97,,2015-12-30 12:48:21,38,2015-12-12 08:45:35,d52153f6-e9d0-4985-a207-6113bfb298ee,928507,Sports,d49bac7c-9588-4f2e-9ad3-7f4b90f3827c,Joe Black JB-6280-C1 Sunglasses,984239,1,,does_not_fit,2015-12-26 10:40:33,2015-12-29 15:19:49,2015-12-30 14:37:44,,,Port Thorbury,34776,,SHPR1,123,1
755,91416,77,Lindgrenburgh,63023,,ITR,,1,2015-12-17 17:46:50,True,86,2015-12-21 23:45:47,2015-12-20 19:22:33,69,2015-12-07 22:13:45,efd404e3-5534-4df5-ad20-55aa8e224e59,556780,Decoratives,45b024a0-85dc-4d2a-8951-09a750fa0468,Mayur Sarees Cotton Dress Material,6933,2,2015-12-22 00:53:52,,,,,,,North Conor,13987,2015-12-17 10:46:19,SHPR7,94,72
756,532361,10,East Emerymouth,53307,,ITR,,1,2015-12-18 21:50:17,True,54,2015-12-20 17:29:56,2015-12-12 08:48:41,56,2015-12-13 05:43:50,83faf396-1eb5-4e86-8e15-274c7e8fe83c,210914,Tablets,61b13537-c90d-4c16-9eab-dee3c731c45e,V.j.tex Pink Designer Faux Chiffon Border Work Saree,944295,32,2015-12-22 08:04:15,,,,,,,Catalinaport,37755,2015-12-15 15:00:21,SHPR5,462,66
757,917851,9,Lake Maximilian,88450,,SHP,,1,2015-12-20 16:50:20,False,37,,2015-12-14 04:04:52,59,2015-12-05 05:13:37,d77966a5-29ad-40ae-9e96-e0effe53c181,415309,Clothing,06bf6fc8-b052-4291-a779-452469f86c8d,Sony CP-V4/WHITE 3800 mAh Power Bank,409093,26,2015-12-21 22:02:18,,,,,,,East Gonzaloside,87986,2015-12-17 09:04:14,SHPR2,48,63
758,124206,16,Emardberg,93933,,ITR,,1,2015-12-11 01:53:34,False,23,2015-12-13 16:58:50,2015-12-02 00:31:54,40,2015-12-09 06:58:22,91bd9322-889b-4049-b02e-0e2a1c22e0d5,562817,ComputersandPeripherals,c768c6da-7889-4c41-b966-ca1c0f2267d2,Ishin Combo Of 3 American Crepe Sarees,163533,23,2015-12-14 15:04:44,,,,,,,New Chelseyview,30604,2015-12-10 12:16:54,SHPR6,443,20
759,758516,6,East Antionebury,64175,,DEL,2015-12-20 19:06:10,1,2015-12-19 13:04:33,True,47,2015-12-19 15:56:57,2015-12-10 01:16:59,33,2015-12-12 07:34:22,2775eba1-dfe1-42f9-b474-0ed6ac7451f1,767103,Decoratives,570744d2-b7c3-4fec-8427-cc538111175b,Ishin Multi Printed Faux Georgette Saree,474779,36,2015-12-22 22:01:40,,,,,,,New Rachelle,10645,2015-12-15 07:58:17,SHPR2,479,74
760,544390,95,Florieshire,41869,,DEL,2015-12-20 16:21:15,1,2015-12-18 10:59:20,True,39,2015-12-18 22:27:43,2015-12-25 19:21:12,80,2015-12-14 15:02:35,39b61331-7d22-48f8-bb41-16ef0d090500,717036,Sports,3d3ac737-bafb-405f-87e0-4f2246fbb2b2,Birde Worthy Black Kitchen Tools Set of 6 Pcs,345514,21,2015-12-21 04:56:00,,,,,,,Runtechester,49345,2015-12-15 01:28:01,SHPR3,128,12
761,535998,58,Pascalland,94417,,ITR,,1,2015-12-20 07:06:02,False,98,2015-12-20 19:45:34,2015-12-22 04:30:26,66,2015-12-01 20:28:39,dffc753f-e596-43d4-ab06-89a6c0385ca1,521230,Mobiles,2d72f701-f789-44c6-a8be-42b1e5d322b0,Kingston 8GB Micro SD Card Class 4 With Micro SD Card Reader,165298,28,2015-12-21 17:11:34,,,,,,,Donnellyville,98714,2015-12-19 07:38:15,SHPR5,412,2
762,508585,18,Hahnland,90179,,RTO,,1,2015-12-15 19:00:06,False,46,2015-12-17 03:03:31,2015-12-16 17:38:54,68,2015-12-12 23:55:50,f3b0347a-7caa-431d-8006-1b1e9a0d2762,945248,Mobiles,80228ed7-e44c-4f50-a370-0c5fe9696933,Maxel Trimmer+Mayfarer Sunglass,836887,7,2015-12-22 19:43:43,incorrect_address,,,,2015-12-05 08:28:20,2015-12-15 05:28:23,Quitzonmouth,45781,2015-12-14 10:55:42,SHPR4,451,69
763,169193,92,West Chestina,79256,,CTD,,1,,False,64,,2015-12-20 05:54:59,45,2015-12-11 13:50:42,b58f5215-471b-4226-bb4a-79a63e8f30b9,831746,Decoratives,f61140c9-874b-4f74-be9b-0f77a3aca73b,DLink 300 Mbps N 300 4Ports Ethernet Router & ADSL Wireless Router (DSL2750U),651684,15,2015-12-22 20:44:04,,,,,,,Wolffort,88288,,SHPR5,44,46
764,844437,79,Lueilwitzton,77851,,DEL,2015-12-19 17:23:17,1,2015-12-17 06:31:30,False,13,2015-12-17 07:14:44,2015-12-07 12:39:31,68,2015-12-13 13:56:08,6bf35767-95ad-43e6-91f3-2f94a0b518cd,241596,Sports,86fb3f0a-d3f0-41d5-b89a-92d77e2e2507,Anger Beast Back Cover Cases Hard Shell Cases Apple Apple iPhone 4S Cases and Covers,871798,36,2015-12-19 02:49:06,,,,,,,North Gerardo,83516,2015-12-15 03:15:28,SHPR1,323,92
765,613229,85,Andresmouth,83878,,CTD,,1,,True,28,,2015-12-27 19:54:28,20,2015-12-06 01:49:56,eb9fa1c4-0532-4370-ad0d-595b162f1f0b,457234,Sports,90d0c9d8-3a7b-4d4b-ac2f-1b14fa84e6ec,Sd4uUsb2.0ColouringMultiChargerCableForSamsungnokiaiphone1M,705597,39,2015-12-22 20:32:22,,,,,,,Sanfordmouth,94488,,SHPR3,545,71
766,287771,22,Port Tayler,16020,,ITR,,1,2015-12-20 15:30:57,True,82,2015-12-21 21:58:34,2015-12-25 17:15:59,4,2015-12-08 15:06:57,e87c1a46-2fea-49f5-878e-059a52710776,616143,Furnishing,30280c63-d195-4b93-a4d7-73e321b8e0fc,Micromax Unite 3 Q372 (Color: White),450429,30,2015-12-22 15:35:00,,,,,,,McKenzieberg,36521,2015-12-19 14:40:42,SHPR4,263,46
767,15378,47,North Lenard,42392,2015-12-25 04:14:59,CAN,,5,2015-12-19 21:47:24,True,17,2015-12-20 22:36:22,2015-12-11 00:51:30,52,2015-12-10 10:57:16,c00ee8ab-1693-4554-a5a8-032370c88e90,909154,PowerBanks,d798569a-fdb4-4861-beae-b0fce02d2dbf,Lapcare 32 GB Pen Drives Silver,975141,11,2015-12-22 10:15:54,,,,,2015-12-04 09:24:06,2015-12-24 10:41:58,Lake Mariah,37500,2015-12-19 09:52:41,SHPR4,718,8
768,652372,85,Wellsshire,96154,,ITR,,1,2015-12-19 16:57:29,True,28,2015-12-20 06:01:37,2015-12-21 01:01:35,41,2015-12-02 09:13:18,deef50e7-d827-4915-a0d5-ff23a2883ec1,44739,Decoratives,e8371934-c996-47bf-9b2a-7a76a7b86761,Kingston Data Traveler 16GB SE9 Pen Drive Steel Body,249483,15,2015-12-21 23:22:32,,,,,,,Port Grove,53549,2015-12-18 19:00:39,SHPR2,491,93
769,292942,76,Lueilwitzmouth,44357,,RTO,,1,2015-12-03 19:12:13,True,64,2015-12-17 17:59:00,2015-12-10 17:26:48,56,2015-12-01 10:52:17,0436f4c3-ae41-4f70-9084-30e0b57c2ebc,132096,Clothing,86427c5f-52de-4964-ac86-5312f2afcf72,Timex Fashion TI000U90300 Men's watch,343960,22,2015-12-22 15:10:10,incorrect_address,,,,2015-12-08 18:19:26,2015-12-13 19:47:51,Rippinshire,21573,2015-12-01 10:57:53,SHPR1,88,80
770,210842,21,New Blanchefort,04377,,SHP,,1,2015-12-17 06:14:57,True,8,,2015-12-09 00:29:38,51,2015-12-09 01:58:31,c2b7cfb5-fee2-4981-ba50-62fb283880d2,910757,Furnishing,773ac9fd-3b47-4ac1-9bdf-37917a10d940,DLink 300 Mbps ADSL Wireless Router DSL2750U,236471,3,2015-12-19 18:26:33,,,,,,,South Taniaport,71176,2015-12-12 13:58:47,SHPR6,509,18
771,754269,30,Wuckertton,27013,,SHP,,1,2015-12-17 16:43:03,False,16,,2015-12-24 18:55:38,70,2015-12-07 01:46:56,63430f6c-18f3-439e-86a9-07d5c6148d84,17318,Fitness,4b2e3418-bf02-4d66-95e7-5c15ae1f3d71,Learn ANDROID APP. DEVELOPMENT  iPHONE APP. DEVELOPMENT and ADOBE FLASH (Inception Success Series - 3 CDs),634780,18,2015-12-22 04:46:50,,,,,,,Johnstonmouth,24782,2015-12-14 17:41:36,SHPR5,216,7
772,834528,82,Mooremouth,64446,,ITR,,1,2015-12-17 04:48:45,False,89,2015-12-17 07:10:12,2015-12-02 15:11:10,90,2015-12-08 03:43:58,d8bbfa66-ded1-4f98-a3ba-655a6d32f5d3,146005,Luggage,34f8e873-4ae6-4520-ba6b-da0c912bc894,Laurels Original Polo Series Men's Watch (lo-polo-801),502099,10,2015-12-20 06:17:55,,,,,,,East Bunaland,58978,2015-12-14 00:43:36,SHPR7,231,8
773,798277,77,Lindfurt,19801,,ITR,,1,2015-12-17 10:11:32,True,28,2015-12-20 04:35:11,2015-12-16 07:45:20,21,2015-12-04 15:59:29,849ef82f-fb92-4842-9754-f7d60fa51595,543158,Fitness,5adff7fc-fca9-4e88-a3b2-74f919c9ec18,DLink 300 Mbps N 300 4Ports Ethernet Router & ADSL Wireless Router (DSL2750U),497497,4,2015-12-20 23:32:30,,,,,,,Mullerhaven,48336,2015-12-14 12:17:25,SHPR3,885,80
774,275615,35,Borerbury,56047,,DEL,2015-12-22 03:39:43,1,2015-12-17 21:14:43,True,89,2015-12-20 12:22:00,2015-12-24 06:27:47,77,2015-12-12 11:32:53,8a01ee90-8ee9-4d1a-934d-7bbcb6752dab,939830,Decoratives,31325afe-6987-4890-8fbd-3575761a6946,Hultung Mens Denim Regular Fit Jeans With Free Wallet-watch-sunglass-belt (Size: 36),47597,25,2015-12-22 08:47:46,,,,,,,Creminberg,49043,2015-12-16 13:29:43,SHPR6,598,53
775,496613,38,Port Hardin,84753,,DEL,2015-12-21 00:14:32,1,2015-12-16 03:38:27,True,15,2015-12-20 10:01:57,2015-12-04 00:43:18,81,2015-12-14 13:38:30,670659ff-b0a5-43a7-ab7c-241fa783f60f,984679,Luggage,cb180b40-a2fb-4cb3-bd76-bdffc5140cd0,Shield High Quality Altra Clear Tempered Glass Screen Protector For Htc Desire 816,579012,10,2015-12-21 21:00:22,,,,,,,Lake Janice,15344,2015-12-15 01:37:06,SHPR6,672,94
776,939343,68,Harberfurt,27257,,CTD,,1,,True,33,,2015-12-12 07:23:11,70,2015-12-06 05:48:34,7bb8d24a-0b9b-4cf2-b0bd-522c0a66ceb6,577075,PowerBanks,56b752ed-7a3b-46a1-be54-3273f34a7ffe,Gansta Gray Non Metal Mirrored Wayfarer Sunglasses (Size: Medium),160397,20,2015-12-21 23:37:23,,,,,,,Lake Hezekiahshire,82241,,SHPR1,972,50
777,116879,24,Caspermouth,25638,2015-12-12 19:02:51,CAN,,2,2015-12-20 18:55:08,False,65,2015-12-20 19:35:39,2015-12-02 04:11:00,77,2015-12-06 12:02:02,4c0d8f2c-6ba3-4147-98c8-3afd6a8024c9,75162,Tablets,8a91383c-53f7-40a7-b236-fe58e4fc7de2,Micromax Gc232 Black Silver,992688,35,2015-12-22 21:38:19,,,,,2015-12-28 22:45:14,2015-12-17 19:57:34,Pourosside,12623,2015-12-18 20:25:13,SHPR5,81,84
778,49862,81,New Valencialand,25592,,DEL,2015-12-13 05:02:28,1,2015-12-05 21:38:18,False,56,2015-12-09 05:44:37,2015-12-14 08:16:04,65,2015-12-03 11:17:31,2dd7d157-5c06-49dd-831b-01e9160f14d3,676016,Mobiles,5ea1cc03-557a-441a-952c-707684e224ef,Janasya Plain Desireble Designer Georgette Blue Saree With Blouse Piece,544069,37,2015-12-14 06:33:28,,,,,,,Annemariebury,52809,2015-12-03 16:30:13,SHPR2,376,58
779,884075,13,Christiansenview,84773,,RTO,,1,2015-12-16 18:48:34,False,75,2015-12-20 16:15:36,2015-12-04 23:15:05,35,2015-12-12 23:53:20,5618ce70-679e-4066-9bbc-8ac07bc4506f,257639,Tablets,987370f7-8978-4414-99b3-2fb4577e1c30,Trost 2 In 1 Charging And Data Sync Usb Cable For Iphone 5/ 5c/ 5s/ Ipad And Other Android Phones,994724,34,2015-12-22 07:26:52,person_unavailable,,,,2015-12-17 03:05:46,2015-12-10 15:53:21,West Laureenstad,54975,2015-12-14 14:06:32,SHPR5,348,31
780,229778,86,New Williammouth,15802,,SHP,,1,2015-12-07 03:55:14,True,72,,2015-12-27 11:33:50,63,2015-12-01 04:20:30,04a5c6bb-fc24-4b79-acdc-34f21b6fb62f,194117,Clothing,eff2a46e-5cde-4569-a130-36a1f80ee101,Vardhaman Fashion Multicolour Printed Art Silk Saree With Blouse Piece,899435,12,2015-12-20 02:34:26,,,,,,,North Meadow,09595,2015-12-01 19:21:29,SHPR6,122,87
781,127046,13,South Gerry,40972,,SHP,,1,2015-12-18 16:41:29,False,4,,2015-12-12 04:55:06,29,2015-12-09 17:04:08,3da67788-67ee-479d-80ba-19377ebace6e,103266,Luggage,5d28754a-b33c-4cdc-98f7-ef9bc5a1140d,Vishal Party Wear Pink Designer Saree,265426,34,2015-12-21 12:45:21,,,,,,,South Jane,18751,2015-12-17 20:55:26,SHPR4,535,60
782,623820,34,Runolfssonshire,42154,,RTN,,1,,True,5,,2015-12-01 04:06:47,13,2015-12-01 14:32:38,1b15ee30-1208-464e-85d1-395ee1f41bba,184825,Mobiles,22662e36-bef6-408b-81af-6edb1253e791,eGizmos Ultrathin Bluetooth Keyboard for iPad Air   iPad Mini  iPad 2/  3/ 4/  iPhone 4/ 4S/ 5 / 5S  Google Nexus  Samsung Galaxy Tab  Samsung  Galaxy Note and other Tablets,559325,29,,others,2015-12-24 13:58:03,2015-12-08 14:27:40,2015-12-03 13:51:43,,,West Arleyhaven,10705,,SHPR4,812,19
783,128456,13,West Tuan,04034,,DEL,2015-12-21 19:34:50,3,2015-12-19 18:42:44,True,92,2015-12-21 04:15:37,2015-12-01 20:43:54,68,2015-12-05 16:38:46,c18ee7e8-0a5c-4d18-8e50-292f23d44066,424095,PowerBanks,bb080fb2-2501-4f3c-852a-dc00ca196c5a,L&S Handheld Mobile Phone Wired Monopod Audio Cable Wired Selfie Stick Extendable Handheld Monopod For Iphone6 Ios Samsung Android,570314,5,2015-12-21 10:18:14,,,,,,,Harriemouth,40819,2015-12-11 21:02:32,SHPR1,956,48
